Id,SalePrice
2036,197554.05798821064
2037,198344.8397484775
2038,342379.8382928776
2039,208360.56903533818
2040,309919.6921757493
2041,289739.21058832225
2042,206505.46782462142
2043,178647.19698188655
2044,185284.68027651307
2045,227889.8724701184
2046,137954.65904760695
2047,144543.27775404573
2048,147086.14001400268
2049,135142.66854658833
2050,184889.72437486824
2051,124131.51591536848
2052,112215.57969269263
2053,147813.77252452547
2054,103096.38569654613
2055,140006.47623253183
2056,156554.03978557792
2057,119332.99113752355
2058,212305.05346890242
2059,126599.2686618893
2060,166796.97966384157
2061,181239.2546117951
2062,116722.1141668842
2063,115443.38211140015
2064,128271.85987640318
2065,121050.60952967158
2066,169988.73748477787
2067,137427.7151020158
2068,138602.66138774104
2069,89257.61435861589
2070,109332.60630422561
2071,97652.39176434676
2072,141899.32050904122
2073,134912.43924098354
2074,194388.338693307
2075,139744.86544053763
2076,117792.82099753382
2077,141498.21707705723
2078,116926.12004290729
2079,147782.1319712625
2080,122130.22275630763
2081,125870.77934313948
2082,183752.9747926663
2083,140463.5394266312
2084,109934.87826427392
2085,117774.4353071616
2086,129382.04240080195
2087,137684.17169175646
2088,99092.00605968785
2089,89451.4861800677
2090,128035.33214852797
2091,182054.2849550846
2092,124984.63598983687
2093,107559.51083400192
2094,209907.716313184
2095,148097.054479582
2096,86904.92485463813
2097,190945.85604096673
2098,145682.4538570154
2099,56160.83256567583
2100,143405.21669567915
2101,91370.10217991451
2102,157569.84751616418
2103,107278.88546072681
2104,136045.02571354923
2105,236738.60292278088
2106,59983.61100838396
2107,196643.6769924795
2108,109293.25086763562
2109,107796.47703156648
2110,120080.04392270793
2111,168545.68486240276
2112,116104.33773887549
2113,124355.9146964675
2114,136607.29914970513
2115,163441.19651570375
2116,114585.7004212068
2117,138841.70655618588
2118,120754.08896752201
2119,124220.87506502288
2120,122053.06959265638
2121,98596.15289667099
2122,118242.42437265895
2123,95246.91479581068
2124,158134.2844990877
2125,131522.54746834587
2126,133786.10723367136
2127,301400.5891314168
2128,138032.6606930288
2129,80362.99091047634
2130,127133.13738360917
2131,136549.48683060822
2132,110211.38648499138
2133,127271.83477796288
2134,120949.54036884525
2135,103014.36646404171
2136,121459.15946274289
2137,105964.18005750414
2138,128064.50705544968
2139,151372.64371292994
2140,140223.4487914431
2141,183149.981087653
2142,127200.9671896601
2143,138700.54241039426
2144,115882.50214541776
2145,144046.18654477302
2146,174969.279315913
2147,136058.17321974234
2148,140636.50038327544
2149,165703.47296182378
2150,212717.13130775353
2151,122701.90185591448
2152,287143.59641997324
2153,167267.912194298
2154,182996.1491180432
2155,144620.94295407622
2156,257477.82982706823
2157,225791.6085728351
2158,243218.8591916101
2159,232410.55346100224
2160,187039.14912581458
2161,255517.14329993073
2162,372669.55130221683
2163,358782.54597931984
2164,242239.18503753692
2165,185466.19017880346
2166,157733.9684831228
2167,200857.20750051926
2168,181300.29161687626
2169,194973.27843099373
2170,207997.97465095946
2171,160436.1592782068
2172,132986.60945715284
2173,167073.16394703003
2174,224336.2102468917
2175,283839.1530716094
2176,273939.86589960736
2177,231059.1102250193
2178,227224.83038897638
2179,142265.41836392807
2180,176388.3424024843
2181,199543.56168361343
2182,231623.1055551787
2183,201404.47196501796
2184,114592.85581368214
2185,135764.30466909864
2186,150166.37867701997
2187,162572.7639326227
2188,170059.60599953856
2189,418098.9084698518
2190,127805.56825592786
2191,141257.25018143991
2192,154278.8376804154
2193,191286.77192159655
2194,232467.44831987572
2195,104028.32765242421
2196,112734.404784955
2197,115644.70737498454
2198,166476.67426072402
2199,165693.9880216618
2200,132068.60635055977
2201,133218.21485807447
2202,197354.20846387898
2203,120307.74520707814
2204,165269.74302135978
2205,107543.1058574319
2206,126895.75430791569
2207,212890.06657984605
2208,246565.18043011343
2209,190996.831131305
2210,129688.99804449802
2211,115789.06943502896
2212,135783.3289871343
2213,205776.0311996528
2214,157580.15441339958
2215,109049.81255340649
2216,147508.60052310763
2217,78763.36508617274
2218,102228.55850594009
2219,84883.93776311097
2220,75633.34301807363
2221,270515.54804734926
2222,237368.01172811846
2223,279140.08015376877
2224,218198.32441662796
2225,119939.94030116
2226,168472.84859805537
2227,203235.2747516204
2228,266011.5520422599
2229,257406.91106213152
2230,146207.17351751626
2231,218973.97840613677
2232,185983.20940853507
2233,180344.10168401635
2234,250323.87811989486
2235,209100.17590118444
2236,266752.59902809176
2237,315927.9852659092
2238,180846.24485277777
2239,238376.12828414966
2240,152955.03516827634
2241,153666.13633863485
2242,131391.90815227135
2243,142840.0577975054
2244,112043.97407658686
2245,106166.33473194043
2246,139544.28225509866
2247,247836.8814841988
2248,126745.78623197183
2249,122400.11152327104
2250,131761.53160569275
2251,112161.3833440746
2252,174763.91076787704
2253,157058.68273686102
2254,178007.38511983922
2255,178793.02142801334
2256,175048.91950605676
2257,201028.84916335982
2258,162461.48298232508
2259,172761.6297419538
2260,128241.38717075893
2261,188593.04740286124
2262,198965.28517168752
2263,330971.38812918967
2264,534781.8707693125
2265,192706.68096989344
2266,262946.2227187966
2267,330231.4555892169
2268,396667.2271151364
2269,148104.0470964773
2270,210433.56384165166
2271,210738.96203498298
2272,202686.3134335263
2273,165037.46522200954
2274,173735.14928550387
2275,171881.77126928876
2276,186754.7073591405
2277,180824.53006171502
2278,152474.55304936515
2279,123183.71191903717
2280,119036.73213353581
2281,171396.78309895194
2282,177169.49781860242
2283,121498.11548768039
2284,119635.48982243017
2285,147060.79936920461
2286,119048.11438292736
2287,342240.89295220596
2288,271031.24869008583
2289,332831.37707574974
2290,419542.65760275914
2291,310024.62599184364
2292,431082.0203888677
2293,449361.065730721
2294,372265.4764769136
2295,449714.775350766
2296,284433.10856439424
2297,321611.50261798716
2298,348140.3417607099
2299,354753.316673385
2300,309056.40320442256
2301,289017.87341584667
2302,233019.81172561442
2303,241372.30718669426
2304,248272.51644864754
2305,194805.59877037618
2306,190953.792989054
2307,194831.4115864819
2308,228975.3262431081
2309,267930.87356585765
2310,213863.8953061293
2311,195970.59634051577
2312,172160.03034633977
2313,173303.13697945498
2314,178937.71827721345
2315,179960.7949700323
2316,187285.18718593084
2317,184350.09508159992
2318,184167.94317919886
2319,187997.999319029
2320,188425.0980523945
2321,235494.14985871408
2322,188872.53868390125
2323,187521.1635147092
2324,194487.47148603795
2325,219395.58528778027
2326,187328.038069998
2327,203669.01986656315
2328,225910.1479366487
2329,186958.59736261933
2330,185021.3866510322
2331,344126.0756498641
2332,392969.39119451976
2333,313106.699563049
2334,243795.7845665995
2335,270798.15412380034
2336,294415.8980539425
2337,206576.43133906228
2338,258947.1546331965
2339,229347.79103986608
2340,400401.71355695947
2341,221215.0895609594
2342,234080.8923500893
2343,222792.46137076864
2344,217635.15350952503
2345,238531.77031501784
2346,220853.89034029783
2347,195934.8556955919
2348,249690.16262746233
2349,160906.2805676227
2350,301636.2364715932
2351,254571.33716257408
2352,258469.79433985852
2353,248264.8699899046
2354,265585.03505516116
2355,286178.0551647332
2356,150843.90816446388
2357,198294.65906146952
2358,198995.3020277904
2359,141032.60514701577
2360,115205.89442497927
2361,136929.3181739797
2362,265020.1770598721
2363,134630.9014022345
2364,160328.78624981688
2365,223732.04082030142
2366,200992.73102305716
2367,221699.27098615764
2368,198519.3635419859
2369,214099.11275205977
2370,155312.4996614388
2371,157681.46795286768
2372,190683.0338460029
2373,277885.6288723951
2374,312250.49061851675
2375,236294.12496575125
2376,280419.7546271426
2377,328701.03633928206
2378,150679.64056552443
2379,196504.29492336354
2380,163099.06192725978
2381,181697.46874367772
2382,232563.2241397767
2383,208460.6451346468
2384,239577.65876305496
2385,171649.48178006758
2386,131783.89326217124
2387,129872.10774254745
2388,108259.79477378684
2389,125454.91209409923
2390,142139.09917066336
2391,145378.91762083914
2392,114785.62719194384
2393,175321.9036713827
2394,132715.90327103253
2395,208028.32757445629
2396,152751.65504479146
2397,206926.1252130314
2398,137894.64466942064
2399,116533.14726409235
2400,116146.50663723626
2401,126817.33262260573
2402,139014.53531506305
2403,131569.19872510558
2404,157102.6241431942
2405,161662.29842735195
2406,139717.83224777062
2407,122614.19322318208
2408,150140.96752354287
2409,117300.92319280298
2410,192222.16145485293
2411,107848.94906340755
2412,148849.5171208088
2413,118231.27355334259
2414,145447.97265511905
2415,125623.26388430742
2416,126207.13528840238
2417,133796.7584529366
2418,120822.25535331127
2419,110668.98003687413
2420,115610.91866028002
2421,152188.15660775139
2422,114451.3150883606
2423,198602.6007824536
2424,147924.11114485972
2425,212641.97755312122
2426,123918.88486255925
2427,226229.8149433517
2428,178383.64140853874
2429,117725.83842816872
2430,129599.93267640493
2431,119672.85992586693
2432,138324.9423118587
2433,134319.34617641423
2434,123415.94578943224
2435,138735.34635245084
2436,125599.66706907592
2437,113734.48518588734
2438,123734.56376281912
2439,115061.78782852925
2440,126937.1801573537
2441,93301.78259033356
2442,100750.92540183825
2443,143093.6286685101
2444,140705.609069977
2445,90479.31333701845
2446,133384.6069627397
2447,185684.62323316245
2448,131829.14098427727
2449,123404.96880153294
2450,152227.86185303945
2451,121297.58322889838
2452,189019.17622072963
2453,108087.25806299632
2454,145964.95230839113
2455,115255.48696816078
2456,131749.06264026838
2457,123738.72999873545
2458,133073.92817848842
2459,115263.87381778352
2460,137522.4018859656
2461,126936.25142149987
2462,132453.42589474845
2463,122895.10328631359
2464,172916.79402020862
2465,135976.6422190126
2466,114594.09312180548
2467,135576.35505381908
2468,82110.6089824455
2469,75215.9451064603
2470,209395.10955269219
2471,224961.4617257809
2472,154928.9328584793
2473,104722.90019626851
2474,77406.94236227762
2475,239744.36488857964
2476,109810.41623048393
2477,123600.60342769907
2478,157376.2712072635
2479,94037.59177966
2480,147419.47573790647
2481,115922.01944286482
2482,136435.00704770512
2483,111408.10348947968
2484,116758.6825828201
2485,125750.42179710322
2486,142114.69587327391
2487,195521.62745669577
2488,187830.81610995895
2489,152515.26433122228
2490,136964.94840437037
2491,116053.80953611466
2492,196901.52058415668
2493,161233.90418641196
2494,146396.00425403693
2495,93422.11704598374
2496,262511.3512999678
2497,162835.95027838458
2498,105794.11537215774
2499,92704.20384403685
2500,121569.4848864879
2501,140870.9909269415
2502,129157.68776217056
2503,92956.60315069054
2504,224263.58466865096
2505,217607.26121089212
2506,266613.05730840954
2507,308392.9321276138
2508,268304.69670868735
2509,227140.71303127604
2510,230821.2272256697
2511,181090.4647539882
2512,206394.25695954118
2513,224948.2948907621
2514,301771.8082389392
2515,146792.64919000812
2516,168135.205065388
2517,143728.2494832608
2518,158149.63994596642
2519,224587.94753832932
2520,206091.68299826968
2521,193377.25016244742
2522,215805.50414191736
2523,126552.87245255479
2524,126483.55077222192
2525,142304.44552771753
2526,136219.39331506653
2527,113672.20295930449
2528,126841.06904457326
2529,122492.09849742644
2530,126173.68847068898
2531,234198.08724608936
2532,220195.1257466647
2533,198379.76095144032
2534,241954.41162258104
2535,281377.54544177104
2536,240517.68978711587
2537,237633.5360148979
2538,188943.12829745916
2539,190890.2858813618
2540,178058.20889360097
2541,183057.03413722204
2542,159462.84009587285
2543,118935.18671560368
2544,110553.9773903824
2545,128692.9753319963
2546,142903.35241315226
2547,140062.36418042527
2548,164427.89294149482
2549,149119.17712315262
2550,1246101.6150502216
2551,153300.31541697573
2552,130620.68196424648
2553,127105.61052739696
2554,147158.2581386286
2555,124776.9320971362
2556,100852.29902577438
2557,97574.43649088747
2558,261654.89428665733
2559,122513.65717438114
2560,139050.04624384997
2561,140197.14821246895
2562,114070.65823745042
2563,127641.38797359251
2564,176171.91088545442
2565,156709.40497199606
2566,133400.63759514363
2567,128461.76097079327
2568,180400.96589948915
2569,210593.27696337525
2570,130957.22828861541
2571,159152.87477341935
2572,167181.6016190275
2573,211927.9020281281
2574,319601.34023747995
2575,144496.5625949954
2576,214401.68006480997
2577,236448.74157474126
2578,97786.67265537955
2579,69224.99439669144
2580,174924.8953458323
2581,117377.9109880551
2582,136293.97232301507
2583,253896.576879219
2584,170969.0420185845
2585,184715.18565410946
2586,217170.71775434568
2587,189402.77124047885
2588,154973.04877692738
2589,157430.20822130633
2590,211387.00539922906
2591,256170.3119650764
2592,217244.34758795923
2593,236809.27093604123
2594,191823.19358229445
2595,215306.01155465047
2596,289670.8121237933
2597,194195.8786849633
2598,269344.69488375046
2599,355092.3113081384
2600,217673.3210191212
2601,147267.355931229
2602,93869.33274260054
2603,99716.638624678
2604,184186.86899500398
2605,92118.43472678964
2606,139857.44381695223
2607,206740.07463046763
2608,204286.52408740067
2609,177124.87047452971
2610,209590.0616504176
2611,112477.70721833526
2612,151757.6316782139
2613,136350.00364433925
2614,126238.94772479165
2615,155330.7948229395
2616,144540.75330509632
2617,181807.76718796563
2618,216353.86524124106
2619,203020.42057923324
2620,180639.2406056451
2621,173899.85364229482
2622,180645.7522271153
2623,239548.2283362745
2624,298987.9052651485
2625,302601.67014365847
2626,177643.8067812602
2627,163291.09153600244
2628,370749.54722821026
2629,481573.7527025194
2630,352340.0751308085
2631,462941.6777125706
2632,380814.60661315033
2633,274352.1726847915
2634,397673.67827961786
2635,162300.29162641373
2636,182052.8833110356
2637,180700.1324263027
2638,258874.951306693
2639,181876.69100002563
2640,153396.03124955704
2641,99178.99232589823
2642,178257.78915053513
2643,113851.79273974754
2644,131880.84817235928
2645,131686.62474146183
2646,110894.48811827075
2647,121028.26462528584
2648,151281.46567181536
2649,158107.51829883433
2650,145905.8474875976
2651,151836.12371126525
2652,374357.4231971492
2653,258970.53940630067
2654,249212.43913215064
2655,393146.3955550357
2656,325098.4235196456
2657,331842.9668541194
2658,294304.65413919877
2659,295381.94049547694
2660,333173.5229209409
2661,341148.2858260783
2662,343363.6818879261
2663,278805.4552284315
2664,261874.48630727848
2665,291379.0115270558
2666,277085.29879162984
2667,176021.2723165342
2668,188404.36521962823
2669,188581.63454118161
2670,287850.4256349218
2671,196396.45451988291
2672,197172.58353063316
2673,196663.70101611162
2674,200972.29057649313
2675,176987.99429335498
2676,205853.23223655467
2677,205777.43807043633
2678,245330.62537890006
2679,266637.1326259266
2680,270474.2536208519
2681,376424.5937082552
2682,336093.72569176374
2683,498720.36059289984
2684,311217.1224992434
2685,331923.62482197676
2686,259406.93649972338
2687,288916.40657112614
2688,225955.4787260865
2689,214361.70334807094
2690,399003.40482697746
2691,182835.76501702625
2692,272736.7256084041
2693,210382.67720890252
2694,268124.6618817842
2695,199893.07255714238
2696,192746.74474663517
2697,190349.67416272478
2698,203358.05561332498
2699,165839.23566245704
2700,157394.73112487845
2701,168118.39260837488
2702,119958.35460939346
2703,150295.10174089944
2704,153724.52217068677
2705,111542.22690289232
2706,119464.69969110742
2707,134907.66094387483
2708,123942.42574365601
2709,190852.19700340705
2710,125061.38776319793
2711,324262.79690586095
2712,388212.2479377583
2713,177840.74947966085
2714,155400.97711932563
2715,160817.63896161187
2716,159160.5872226243
2717,207996.63666710863
2718,229476.8832865825
2719,162885.62565077102
2720,187548.86953915117
2721,133141.46512530404
2722,171032.26156225734
2723,149937.0583345548
2724,128466.47917063584
2725,124888.81582654452
2726,148287.37107720395
2727,184734.75809935346
2728,189540.81474787949
2729,156826.4805991247
2730,147471.3243937468
2731,141488.97905893836
2732,130682.96861984971
2733,160583.83906757637
2734,164599.00344511733
2735,134177.5538875704
